Country Name,Year,Female Value
Germany,1997,1.555097034
Germany,1996,1.599739814
Germany,1995,1.659259537
Germany,1994,1.631061396
Germany,1993,1.339238067
Germany,1992,1.133438592
Germany,1991,1.100894115
Germany,1990,0.92755943
Ghana,2021,0.577005352
Ghana,2020,0.468212248
Greece,2021,0.619313808
Greece,2020,0.354395294
Greece,2019,0.352382808
Greece,2018,0.534979052
Greece,2017,0.42210703
Greece,2016,0.474822839
Greece,2015,0.545334126
Greece,2014,0.488679203
Greece,2013,0.901606022
Greece,2012,0.700947051
Greece,2011,0.573766619
Greece,2010,0.608855699
Greece,2009,0.447446752
Greece,2008,0.590500881
Greece,2007,0.626087436
Greece,2006,0.393485983
Greece,2005,0.793889963
Greece,2004,0.531311563
Greece,2003,0.591495637
Greece,2002,0.4219243
Greece,2001,0.640428575
Greece,1999,0.734817002
Greece,1998,0.778987971
Greece,1997,0.712133393
Greece,1996,0.993760318
Greece,1995,0.805370194
Greece,1994,0.562999421
Greece,1993,0.741514805
Greece,1992,0.571361421
Greece,1991,0.79946406
Greece,1990,0.63441386
Grenada,2021,1.606335387
Grenada,2020,4.85857498
Grenada,2019,1.632906328
Grenada,2018,1.646158278
Grenada,2017,3.320108236
Grenada,2016,8.3740171
Grenada,2015,3.38066261
Grenada,2014,5.118929802
Grenada,2013,3.445454154
Grenada,2012,8.697769892
Grenada,2011,1.756404289
Grenada,2010,3.541264586
Grenada,2009,5.347498262
Grenada,2008,3.588377246
Grenada,2007,3.611738149
Grenada,2006,5.453058257
Grenada,2005,5.489076737
Guatemala,2021,6.129440168
Guatemala,2020,5.145793978
Guatemala,2019,8.165626708
Guatemala,2018,8.877627954
Guatemala,2017,9.513230352
Guatemala,2014,7.94526795
Guatemala,2013,8.40451901
Guatemala,2012,7.507885737
Guatemala,2011,8.446902065
Guatemala,2010,9.476145712
Guatemala,2009,10.01452872
Guatemala,2008,9.749267155
Guatemala,2007,8.547832621
Guatemala,2006,8.923703666
Guatemala,2005,7.831161962
Guatemala,2004,7.679707077
Guyana,2021,2.190146046
Guyana,2020,9.575192885
Guyana,2019,4.434240218
Guyana,2018,5.757571206
Guyana,2017,5.385029618
Guyana,2016,2.586131096
Guyana,2015,7.302887249
Guyana,2013,7.957348611
Guyana,2012,7.210286676
Guyana,2011,9.082652134
Guyana,2010,8.245832197
Guyana,2009,7.684653614
Guyana,2008,10.03719043
Guyana,2007,7.377244625
Guyana,2006,6.04897036
Guyana,2005,7.355790386
Haiti,2021,1.870221033
Haiti,2020,1.525939123
Haiti,2018,1.04529309
Haiti,2016,1.464393866
Haiti,2015,1.673690683
Haiti,2014,1.64115388
Haiti,2013,1.355867201
Honduras,2021,6.486304169
Honduras,2020,6.548497564
Honduras,2019,8.07788051
Honduras,2018,7.76214957
Honduras,2017,8.212459477
Honduras,2016,9.961175996
Honduras,2015,10.40616875
Honduras,2014,10.98364825
Honduras,2013,11.0522389
Honduras,2012,13.94587963
Honduras,2011,11.33488985
Honduras,2010,9.214474263
Honduras,2009,8.899518665
Honduras,2008,7.785728258
Honduras,2007,8.284573021
Honduras,2006,5.480150071
"Hong Kong SAR, China",2021,0.272413637
"Hong Kong SAR, China",2020,0.222840039
"Hong Kong SAR, China",2019,0.322241133
"Hong Kong SAR, China",2018,0.397498443
"Hong Kong SAR, China",2017,0.373755208
"Hong Kong SAR, China",2016,0.275067942
"Hong Kong SAR, China",2015,0.226476742
"Hong Kong SAR, China",2014,0.330176298
"Hong Kong SAR, China",2013,0.949484597
"Hong Kong SAR, China",2012,0.311424895
"Hong Kong SAR, China",2011,0.236144918
"Hong Kong SAR, China",2010,0.503306192
"Hong Kong SAR, China",2009,0.668345729
"Hong Kong SAR, China",2008,0.675047334
"Hong Kong SAR, China",2007,0.300231164
"Hong Kong SAR, China",2006,0.496138663
"Hong Kong SAR, China",2005,0.361143413
"Hong Kong SAR, China",2004,0.559904301
"Hong Kong SAR, China",2003,0.621467785
Hungary,2021,0.514291162
Hungary,2020,0.768008999
Hungary,2019,0.608654378
Hungary,2018,0.842750664
Hungary,2017,0.86018739
Hungary,2016,1.597554417
Hungary,2015,1.979923959
Hungary,2014,1.296465844
Hungary,2013,1.369458227
Hungary,2012,1.115103695
Hungary,2011,0.804294396
Hungary,2010,1.1634739
Hungary,2009,1.198799716
Hungary,2008,1.329791655
Hungary,2007,1.194676861
Hungary,2006,1.409232459
Hungary,2005,1.445374616
Hungary,2004,1.660009807
Hungary,2003,1.712647853
Hungary,2002,1.636075214
Hungary,2001,1.592625765
Hungary,2000,1.634591303
Hungary,1999,1.963327394
Hungary,1998,2.113000847
Hungary,1997,2.077136289
Hungary,1996,2.105033044
Hungary,1995,1.814318137
Hungary,1994,1.826785651
Hungary,1993,2.176696461
Hungary,1992,2.114909006
Hungary,1991,2.150132748
Hungary,1990,1.284693144
Iceland,2021,0.553978256
Iceland,2020,2.239873671
Iceland,2019,0
Iceland,2018,0.579302115
Iceland,2017,1.18198769
Iceland,2016,0.60090737
Iceland,2015,0
Iceland,2014,0.612482391
Iceland,2013,0
Iceland,2012,0.625205145
Iceland,2011,0.629035657
Iceland,2010,0
Iceland,2009,0
Iceland,2007,0
Iceland,2005,0
Iceland,1999,0.721240534
Iceland,1996,0
India,2021,2.497924627
India,2020,2.42577426
India,2019,2.577568999
India,2018,2.603814407
India,2017,2.647045091
India,2016,2.760501148
India,2015,2.672982545
India,2014,2.894424954
India,2013,2.87123059
India,2012,2.997005855
India,2011,3.083917592
India,2010,2.983235436
India,2009,3.022271309
India,2008,2.917289351
India,2007,2.924838594
India,2006,2.752378244
India,2005,2.740320787
India,2004,2.893442641
India,2003,2.684266849
India,2002,2.739472289
India,2001,2.875451756
India,2000,2.971337583
India,1999,2.919505926
"Iran, Islamic Rep.",2014,0.56903479
"Iran, Islamic Rep.",2013,0.756053242
Iraq,2013,3.038570569
Iraq,2012,2.999239858
Iraq,2011,3.016901335
Iraq,2010,3.068933221
Iraq,2009,6.25218531
Iraq,2008,4.271074668
Ireland,2021,0.278262861
Ireland,2020,0.240403638
Ireland,2019,0.323771288
Ireland,2018,0.409803483
Ireland,2017,0.622543289
Ireland,2016,0.083965136
Ireland,2015,0.296896939
Ireland,2013,0.338690892
Ireland,2012,0.550658764
Ireland,2011,0.065479723
Ireland,2010,0.317766815
Ireland,2009,0.430622818
Ireland,2008,0.446044508
Ireland,2007,0.511227121
Ireland,2006,0.767078968
Ireland,2005,0.397621606
Ireland,2004,0.246846353
Ireland,2003,0.412777183
Ireland,2002,0.5553171
Ireland,2001,0.404923244
Ireland,2000,0.410768866
Ireland,1999,0.329063796
Ireland,1998,0.350218036
Ireland,1997,0.621759284
Ireland,1996,0.980819057
Ireland,1995,0.353403607
Ireland,1994,0.279142085
Ireland,1993,0.336495078
Ireland,1992,0.301955038
Ireland,1991,0.434948818
Ireland,1990,0.132193401
Israel,2021,0.604986839
Israel,2020,0.523531906
Israel,2019,0.439780253
Israel,2018,0.612233172
Israel,2017,0.550867724
Israel,2016,0.560618045
Israel,2015,0.595596901
Israel,2014,0.580808814
Israel,2013,0.898840624
Israel,2012,0.626784213
Israel,2011,0.902997487
Israel,2010,0.864436268
Israel,2009,0.742010097
Israel,2008,0.810815156
Israel,2007,0.767924859
Israel,2006,1.070363374
Israel,2005,1.412305951
Israel,2004,0.928032015
Israel,2003,1.097247022
Israel,2002,1.148418504
Israel,2001,1.201476931
Israel,2000,1.25706596
Israel,1999,0.709388748
Israel,1994,1.082967798
Israel,1993,1.309369028
Italy,2021,0.391871821
Italy,2020,0.380170042
Italy,2019,0.36229905
Italy,2018,0.458783993
Italy,2017,0.428070711
Italy,2016,0.488165266
Italy,2015,0.438161932
Italy,2014,0.47284085
Italy,2013,0.575618042
Italy,2012,0.523565196
Italy,2011,0.536246983
Italy,2010,0.500415878
Italy,2009,0.563111466
Italy,2008,0.483679795
Italy,2007,0.494025162
Italy,2006,0.591924796
Italy,2005,0.453741288
Italy,2003,0.666590738
Italy,2002,0.620341838
Italy,2001,0.581684942
Italy,2000,0.648001887
Italy,1999,0.616652138
Italy,1998,0.661436858
Italy,1997,0.656549652
Italy,1996,0.736015738
Italy,1995,0.681317987
Italy,1994,0.530725473
Italy,1993,0.66723751
Italy,1992,0.735461069
Italy,1991,0.790031842
Italy,1990,0.707575876
Jamaica,2021,9.335016912
Jamaica,2020,7.953450495
Jamaica,2019,9.032429244
Jamaica,2018,9.111324493
Jamaica,2017,11.3167138
Jamaica,2016,9.568587815
Jamaica,2015,8.245567208
Jamaica,2014,7.1315104
Jamaica,2013,9.305261982
Jamaica,2012,9.130657188
Jamaica,2011,8.595769148
Jamaica,2010,10.51953823
Jamaica,2009,11.36385573
Jamaica,2008,12.06616206
Jamaica,2007,11.08220279
Jamaica,2006,11.20298707
Jamaica,2005,13.77478814
Japan,2021,0.209227998
Japan,2020,0.290538896
Japan,2019,0.280042677
Japan,2018,0.275998372
Japan,2017,0.26595749
Japan,2016,0.302130889
Japan,2015,0.333723581
Japan,2014,0.3148513
Japan,2013,0.29151878
Japan,2012,0.365879967
Japan,2011,0.356387828
Japan,2010,0.360783281
Japan,2009,0.385241428
Japan,2008,0.516563648
Japan,2007,0.430135517
Japan,2006,0.494834878
Japan,2005,0.487858196
Japan,2004,0.510073101
Japan,2003,0.488026249
Japan,2002,0.484460499
Japan,2001,0.485626294
Japan,2000,0.510075376
Japan,1999,0.523745217
Japan,1998,0.553006865
Japan,1997,0.485977595
Japan,1996,0.456122542
Japan,1995,0.532576945
Japan,1994,0.48230051
Japan,1993,0.50113718
Japan,1992,0.477378676
Japan,1991,0.472626725
Japan,1990,0.483814149
Jordan,2021,0.577483042
Jordan,2020,0.475470795
Jordan,2019,0.524977353
Jordan,2018,0.517485744
Jordan,2017,0.673063283
Jordan,2016,0.699496981
Jordan,2012,0.712828083
Jordan,2011,0.810236294
Jordan,2010,1.128590738
Jordan,2009,1.093603
Jordan,2008,0.932187551
Jordan,2007,0.923889505
Kazakhstan,2020,1.521424085
Kazakhstan,2017,2.317213409
Kazakhstan,2015,2.696843377
Kazakhstan,2014,2.220329379
Kazakhstan,2013,3.088118695
Kazakhstan,2012,3.084802391
Kazakhstan,2011,3.726207345
Kazakhstan,2010,3.948371598
Kazakhstan,2009,4.836818982
Kazakhstan,2008,4.271936157
Kenya,2021,2.641579939
Kenya,2020,1.713408109
Kenya,2019,1.542100692
Kenya,2018,1.736295804
Kenya,2017,1.75681488
Kenya,2016,2.648888692
Kenya,2015,2.591688695
Kenya,2014,2.265345727
"Korea, Rep.",2021,0.493347869
"Korea, Rep.",2020,0.531932537
"Korea, Rep.",2019,0.594379666
"Korea, Rep.",2018,0.596230857
"Korea, Rep.",2017,0.594643001
"Korea, Rep.",2016,0.753546608
"Korea, Rep.",2015,0.777801941
"Korea, Rep.",2014,0.763996525
"Korea, Rep.",2013,0.726294892
"Korea, Rep.",2012,0.881147789
"Korea, Rep.",2011,0.880648272
Kosovo,2020,0.955043705
Kosovo,2019,0.354785225
Kosovo,2018,1.050055565
Kosovo,2017,1.497875321
Kosovo,2016,0.911836781
Kosovo,2015,1.134495586
Kosovo,2014,1.347319256
Kosovo,2013,0.442247457
Kosovo,2012,1.212451213
Kosovo,2011,0.998746019
Kosovo,2010,2.231901234
Kosovo,2009,1.228440863
Kosovo,2008,2.867941982
Kuwait,2020,1.065476805
Kuwait,2019,0.234896452
Kuwait,2018,0.842690711
Kuwait,2017,1.42243068
Kuwait,2012,0.686605932
Kuwait,2011,0.811656868
Kuwait,2010,1.025466272
Kuwait,2009,1.004530853
Kuwait,2008,0.98007813
Kuwait,2007,1.142625897
Kuwait,2006,0.613245176
Kuwait,2005,1.747774319
Kuwait,2004,1.250589767
Kuwait,2003,0.580346002
Kyrgyz Republic,2020,0.545963946
Kyrgyz Republic,2019,0.925369276
Kyrgyz Republic,2018,0.910489467
Kyrgyz Republic,2017,0.991356966
Kyrgyz Republic,2009,4.856787787
Kyrgyz Republic,2008,3.276710273
Kyrgyz Republic,2007,3.744309509
Kyrgyz Republic,2006,3.442616419
Kyrgyz Republic,2005,4.14125913
Kyrgyz Republic,2004,3.501925469
Kyrgyz Republic,2003,3.715833602
Kyrgyz Republic,2002,3.134591005
Kyrgyz Republic,2001,2.711811414
Kyrgyz Republic,2000,3.05500005
Latvia,2021,3.578809867
Latvia,2020,4.117881213
Latvia,2019,4.0695545
Latvia,2018,4.118949515
Latvia,2017,3.977389488
Latvia,2016,3.184486679
Latvia,2015,2.727551799
Latvia,2014,3.351757525
Latvia,2013,2.174958166
Latvia,2012,3.313356184
Lebanon,2020,0.994977593
Lebanon,2019,0.808684462
Lebanon,2018,1.118725758
Lebanon,2017,1.127067706
Lebanon,2016,0.694583778
Lebanon,2015,0.744133899
Lebanon,2014,0.696862566
Lebanon,2013,0.734625213
Lebanon,2012,0.575198367
Lebanon,2011,1.140936996
Lebanon,2010,0.953164666
Liechtenstein,2021,5.079752108
Liechtenstein,2020,5.119410244
Liechtenstein,2018,5.202913632
Liechtenstein,2017,5.243013684
Liechtenstein,2016,0
Liechtenstein,2015,0
Liechtenstein,2014,0
Liechtenstein,2013,0
Liechtenstein,2012,0
Liechtenstein,2011,0
Liechtenstein,2010,0
Liechtenstein,2009,0
Lithuania,2021,1.487579053
Lithuania,2020,1.93453597
Lithuania,2019,1.450041458
Lithuania,2018,1.107576999
Lithuania,2017,1.67363909
Lithuania,2016,2.92538891
Lithuania,2015,3.078618492
Lithuania,2014,3.289426727
Lithuania,2013,3.677401205
Lithuania,2012,3.206967712
Lithuania,2011,3.942553413
Lithuania,2010,4.421110153
Lithuania,2009,3.72234126
Lithuania,2008,4.647565364
Lithuania,2007,4.073860217
Lithuania,2006,4.184085246
Lithuania,2005,5.501712133
Lithuania,2004,7.058187973
Lithuania,2003,5.55590183
Lithuania,2002,3.693424259
Lithuania,2001,4.67621664
Lithuania,2000,5.287283933
Lithuania,1999,4.712088801
Lithuania,1998,4.665889527
Lithuania,1997,5.843114455
Lithuania,1996,5.874852981
Lithuania,1995,7.653349557
Lithuania,1994,6.114386902
Lithuania,1993,4.98163663
Luxembourg,2020,0
Luxembourg,2019,0.324525706
Luxembourg,2014,0.720500027
Luxembourg,2013,0
Luxembourg,2012,0
Luxembourg,2011,0
Luxembourg,2010,1.962026931
Luxembourg,2009,0
Luxembourg,2007,1.239426146
Luxembourg,2006,0.838986002
Luxembourg,2004,0.43221936
Luxembourg,2001,1.787933239
Luxembourg,1996,0.952408164
"Macao SAR, China",2021,0.82344965
"Macao SAR, China",2020,0.55768094
"Macao SAR, China",2019,0
"Macao SAR, China",2018,0.290709083
"Macao SAR, China",2017,0.593786323
"Macao SAR, China",2016,0
"Macao SAR, China",2015,0.309458602
"Macao SAR, China",2014,0.315861457
"Macao SAR, China",2013,0.322396567
"Macao SAR, China",2012,0.329103801
"Macao SAR, China",2011,1.009438248
"Macao SAR, China",2010,0
"Macao SAR, China",2009,1.061792802
"Macao SAR, China",2008,1.089670829
"Macao SAR, China",1994,2.991019464
Maldives,2017,2.502333426
Maldives,2016,2.077560528
Malta,2021,0
Malta,2020,0.402500332
Malta,2019,1.229505677
Malta,2018,1.670582093
Malta,2017,0.425917053
Malta,2016,0.868670109
Malta,2015,0.885269122
Malta,2014,0.450595575
Malta,2013,0
Malta,2012,1.393262184
Malta,2011,1.410158784
Malta,2010,0.474485717
Malta,2009,1.432787919
Malta,2008,0.479784289
Malta,2007,0.481308389
Malta,2006,0
Malta,2005,0.967855112
Malta,2004,1.943148338
Mauritius,2021,1.82379413
Mauritius,2020,1.674389152
Mauritius,2019,0.91497517
Mauritius,2018,2.137590599
Mauritius,2017,1.986944248
Mauritius,2016,1.530251152
Mauritius,2015,0.919183826
Mauritius,2014,1.22720938
Mauritius,2013,1.690159889
Mauritius,2012,1.539574769
Mauritius,2011,1.234668885
Mauritius,2010,1.238169676
Mauritius,2009,2.484690039
Mauritius,2008,2.734520351
Mauritius,2007,1.922564239
Mauritius,2006,1.99966973
Mauritius,2005,2.083878393
Mauritius,2004,1.116190665
Mauritius,2003,1.761190938
Mauritius,2000,1.869244883
Mauritius,1999,1.619037671
Mauritius,1998,1.113028925
Mauritius,1997,0.812303693
Mauritius,1996,1.357429417
Mauritius,1995,0.865555063
Mauritius,1994,2.028041809
Mauritius,1993,1.044254734
Mauritius,1992,1.570066143
Mauritius,1991,0.802406778
Mauritius,1990,0.804501928
Mexico,2021,6.17125934
Mexico,2020,6.143374865
Mexico,2019,6.092514639
Mexico,2018,5.924644148
Mexico,2017,5.469391729
Mexico,2016,4.534932258
Mexico,2015,3.885846421
Mexico,2014,3.972907313
Mexico,2013,4.423446733
Mexico,2012,4.678260069
Mexico,2011,4.621715424
Mexico,2010,4.209170828
Mexico,2009,3.402789498
Mexico,2008,2.546588706
Mexico,2007,1.960933945
Mexico,2006,2.38166558
Mexico,2005,2.413151203
Mexico,2004,2.274653319
Mexico,2003,2.520657114
Mexico,2002,2.486666457
Mexico,2001,2.529854591
Mexico,2000,2.572002832
Mexico,1999,2.872417981
Mexico,1998,3.169960818
Mexico,1997,2.88654244
Mexico,1996,3.130892127
Mexico,1995,3.331693363
Mexico,1994,3.28674841
Mexico,1993,3.526327091
Mexico,1992,3.762936035
Mexico,1991,3.630867654
Mexico,1990,3.670033512
"Micronesia, Fed. Sts.",2019,1.808089392
Moldova,2020,1.605560178
Moldova,2019,1.838873041
Moldova,2018,2.488101867
Moldova,2017,2.158482371
Moldova,2016,2.838119013
Moldova,2015,2.734440452
Moldova,2014,0.970798385
Moldova,2013,3.849347689
Moldova,2012,3.423337216
Moldova,2011,4.610965671
Moldova,2010,5.282235815
Moldova,2009,3.605404247
Moldova,2008,4.542372221
Moldova,2007,3.336005408
Moldova,2006,3.664286729
Moldova,2005,4.748503806
Moldova,2004,4.334753787
Moldova,2003,4.979441442
Moldova,2002,5.795771938
Moldova,2001,5.435074898
Moldova,2000,5.373716678
Moldova,1999,4.333534992
Moldova,1998,3.948144377
Moldova,1997,4.587403787
Moldova,1996,4.81983243
Moldova,1995,3.984355298
Moldova,1994,4.376832342
Moldova,1993,4.748826564
Moldova,1992,5.298365859
Moldova,1991,4.068821899
Monaco,2015,0
Monaco,2013,0
Mongolia,2021,2.549930455
Mongolia,2020,2.412195336
Mongolia,2019,2.459517873
Mongolia,2018,2.827241413
Mongolia,2017,2.889372663
Mongolia,2016,2.55918694
Mongolia,2015,3.420277686
Mongolia,2014,3.69960952
Mongolia,2013,4.055727089
Mongolia,2012,4.063487356
Mongolia,2011,4.356066312
Mongolia,2010,4.940467368
Mongolia,2009,4.407771125
Mongolia,2008,3.704892462
Mongolia,2007,5.07699957
Montenegro,2021,0.621171063
Montenegro,2020,0.930428742
Montenegro,2019,1.547925316
Montenegro,2018,0.618209357
Montenegro,2017,1.234531704
Montenegro,2016,0.924711529
Montenegro,2015,0.923581341
Montenegro,2014,1.230706749
Montenegro,2013,0.307822067
Montenegro,2012,0.92440095
Montenegro,2011,0.925905922
Montenegro,2010,2.162496138
Montenegro,2009,2.062588765
Montenegro,2008,1.541632558
Montenegro,2007,0.923550065
Morocco,2021,0.537724307
Morocco,2020,0.461188376
Morocco,2019,0.649184156
Morocco,2018,0.392372481
Morocco,2017,0.640347515
Morocco,2016,0.601987349
Morocco,2015,0.562780288
Morocco,2014,0.346492482
Morocco,2013,0.392559557
Morocco,2012,0.337462325
Morocco,2009,0.331329075
Myanmar,2021,7.288431708
Myanmar,2020,0.969533437
Myanmar,2019,1.021907115
Myanmar,2018,1.006747346
Myanmar,2017,0.97997673
Myanmar,2016,0.960804684
Myanmar,2015,0.871805209
Myanmar,2014,0.804816019
Myanmar,2013,0.819616916
Myanmar,2012,0.957989269
Myanmar,2011,0.400975252
Myanmar,2010,0.610529083
Myanmar,2009,0.533799013
Namibia,2021,6.799163779
Namibia,2020,6.679935919
Namibia,2019,8.140577499
Namibia,2018,9.647686585
Netherlands,2021,0.420206409
Netherlands,2020,0.50155988
Netherlands,2019,0.480604216
Netherlands,2018,0.413629458
Netherlands,2017,0.49610457
Netherlands,2016,0.370808903
Netherlands,2015,0.48885552
Netherlands,2014,0.350832405
Netherlands,2013,0.658019778
Netherlands,2012,0.590194462
Netherlands,2011,0.592967453
Netherlands,2010,0.643503941
Netherlands,2009,0.598682802
Netherlands,2008,0.565278819
Netherlands,2007,0.56764759
Netherlands,2006,0.594179731
Netherlands,2005,0.693893928
Netherlands,2004,0.647827714
Netherlands,2003,0.896052618
Netherlands,2002,0.751966732
Netherlands,2001,0.842090038
Netherlands,2000,0.746766733
Netherlands,1999,0.738208957
Netherlands,1998,0.591319704
Netherlands,1997,0.79719186
Netherlands,1996,0.839935951
Netherlands,1995,0.960044669
Netherlands,1994,0.656879886
Netherlands,1993,0.712904855
Netherlands,1992,0.691510959
Netherlands,1991,0.775123374
Netherlands,1990,0.568810418
New Zealand,2019,1.316155247
New Zealand,2018,1.018353168
New Zealand,2017,0.53881309
New Zealand,2016,0.92606351
New Zealand,2015,0.684032982
New Zealand,2014,0.594064065
New Zealand,2013,0.527866049
New Zealand,2012,0.931712981
New Zealand,2011,0.669952411
New Zealand,2010,1.014268256
New Zealand,2009,1.137285872
New Zealand,2008,1.056838619
New Zealand,2007,0.881255464
New Zealand,2006,0.812586818
New Zealand,2005,1.268361898
New Zealand,2004,0.573822894
New Zealand,2003,0.69042474
New Zealand,2002,1.320661656
New Zealand,2001,1.068328536
New Zealand,2000,1.059790528
New Zealand,1999,0.543164555
New Zealand,1998,1.110681028
New Zealand,1997,1.243914398
New Zealand,1996,0.858990728
New Zealand,1995,0.604795221
Nicaragua,2021,3.107994164
Nicaragua,2019,1.568236871
Nicaragua,2018,1.890092331
Nicaragua,2017,1.764598593
Nicaragua,2016,1.481123086
Nicaragua,2015,2.065737398
Nicaragua,2013,2.093891715
Nicaragua,2012,2.095099688
Nicaragua,2011,1.831444156
Nicaragua,2010,2.625684003
Nicaragua,2009,3.227115286
Nicaragua,2008,2.010088217
North Macedonia,2019,0.377522677
North Macedonia,2018,0.849819036
North Macedonia,2017,0.378023419
North Macedonia,2016,0.567612593
North Macedonia,2015,0.189441569
North Macedonia,2014,0.948589755
North Macedonia,2013,0.66513622
North Macedonia,2012,1.046788097
North Macedonia,2011,0.381157298
North Macedonia,2010,1.431928278
North Macedonia,2009,1.148060591
North Macedonia,2008,0.862721791
North Macedonia,2007,1.056073165
North Macedonia,2006,0.865323876
North Macedonia,2005,0.896245841
North Macedonia,2004,1.181503538
North Macedonia,2003,1.640936634
North Macedonia,2002,0.843782596
North Macedonia,2000,1.14184093
North Macedonia,1999,0.858696889
North Macedonia,1998,0.964862909
Norway,2021,0.597580955
Norway,2020,0.562488645
Norway,2019,0.603262633
Norway,2018,0.341506598
Norway,2017,0.496482232
Norway,2016,0.423200221
Norway,2015,0.543023984
Norway,2014,0.508896589
Norway,2013,0.790903815
Norway,2012,0.359793047
Norway,2011,2.102305036
Norway,2010,0.613318706
Norway,2009,0.496261497
Norway,2008,0.418221667
Norway,2007,0.718318712
Norway,2006,0.894754502
Norway,2005,0.685171573
Norway,2004,0.518239325
Norway,2003,1.061380705
Norway,2002,0.669789634
Norway,2001,0.640055961
Norway,2000,0.958855482
Norway,1999,0.539470701
Norway,1998,0.552516866
Norway,1997,0.541131892
Norway,1996,0.908721334
Norway,1995,0.719994022
Norway,1994,0.708398779
Norway,1993,0.788736123
Norway,1992,0.587262547
Norway,1991,0.703213977
Norway,1990,0.536758645
Oman,2021,0.170580251
Oman,2020,0.232205242
Oman,2019,0.357554257
Oman,2018,0.122715272
Oman,2017,0.25301427
Oman,2016,0.326427435
Oman,2015,0.270750487
Oman,2014,0.423162803
Panama,2021,2.023226642
Panama,2020,2.143996391
Panama,2019,2.459756375
Panama,2018,1.682658735
Panama,2017,1.906944996
Panama,2016,2.188991017
Panama,2015,2.5073543
Panama,2014,1.970984146
Panama,2013,2.622016866
Panama,2012,1.820743009
Panama,2011,1.413225892
Panama,2010,1.71574196
Panama,2009,2.2545093
Panama,2008,1.77978747
Panama,2007,1.228353559
Panama,2006,1.132419471
Panama,2005,2.161634044
Panama,2004,1.671964317
Panama,2003,2.271094431
Panama,2002,2.526753372
Panama,2001,1.760853525
Panama,2000,1.939513719
Panama,1999,1.276392965
Panama,1998,2.819693676
Panama,1997,2.140539749
Panama,1996,1.62066873
Paraguay,2021,1.91700937
Paraguay,2020,2.094265945
Paraguay,2019,1.661747075
Paraguay,2018,1.96530948
Paraguay,2017,1.803184614
Paraguay,2016,1.765017734
Paraguay,2015,1.855921252
Paraguay,2014,2.279362651
Paraguay,2013,1.742514059
Paraguay,2012,2.480806459
Paraguay,2011,2.136147719
Paraguay,2010,2.548687347
Paraguay,2009,2.437669842
Paraguay,2008,2.106274395
Paraguay,2007,1.65892023
Peru,2020,2.136227845
Peru,2019,2.856853203
Peru,2018,3.269301307
Peru,2017,3.205887892
Peru,2016,3.183762708
Peru,2015,2.581278324
Peru,2014,2.233505999
Peru,2013,2.040420263
Peru,2012,2.095547139
Peru,2011,1.867838743
Philippines,2019,0.79639989
Philippines,2018,0.919680902
Philippines,2017,1.299961386
Philippines,2016,1.817357135
Philippines,2012,2.242890111
Philippines,2011,2.139117611
Philippines,2010,2.591436772
Philippines,2009,3.425447676
Philippines,2008,2.654366524
Philippines,2007,2.152361834
Poland,2021,0.39932507
Poland,2020,0.448630328
Poland,2019,0.402662384
Poland,2018,0.417476176
Poland,2017,0.472678468
Poland,2016,0.357060543
Poland,2015,0.56301261
Poland,2014,0.463242418
Poland,2013,0.42978227
Poland,2012,0.555839352
Poland,2011,0.66141882
Poland,2010,0.594042045
Poland,2009,0.564254954
Poland,2008,0.44585168
Poland,2007,0.582651102
Poland,2006,0.705797145
Poland,2005,0.726242897
Poland,2004,0.774640818
Poland,2003,1.03253717
Poland,2002,1.027790662
Poland,2001,1.099521693
Poland,2000,1.154502304
Poland,1999,0.92982585
Poland,1996,1.331819974
Poland,1995,1.203742485
Poland,1994,1.260218256
Poland,1993,1.258443855
Poland,1992,1.10484576
Poland,1991,1.369121674
Poland,1990,1.113148934
Portugal,2020,0.619201582
Portugal,2019,0.603972067
Portugal,2018,0.503704195
Portugal,2017,0.441025123
Portugal,2016,0.336336811
Portugal,2015,0.582235179
Portugal,2014,0.880409422
Portugal,2013,0.947344944
Portugal,2012,0.750794845
Portugal,2011,0.709292471
Portugal,2010,0.753910236
Portugal,2009,0.686066356
Portugal,2008,0.654300588
Portugal,2007,0.940737484
Portugal,2006,0.771863603
Portugal,2005,0.601618587
Portugal,2004,0.720996387
Portugal,2003,0.613589479
Portugal,2002,0.690089663
Portugal,2001,0.467158055
Portugal,2000,0.672722584
Portugal,1999,0.627330965
Portugal,1998,0.596954437
Portugal,1997,0.538410911
Portugal,1996,0.510544616
Portugal,1995,0.668645372
Portugal,1994,0.77335552
Puerto Rico,2020,2.842684945
Puerto Rico,2019,2.367026512
Puerto Rico,2018,2.868438769
Puerto Rico,2017,2.096087483
Puerto Rico,2016,3.115211941
Puerto Rico,2015,2.022620551
Puerto Rico,2014,2.795358522
Puerto Rico,2013,2.808171674
Puerto Rico,2012,4.349375367
Puerto Rico,2011,4.260860257
Puerto Rico,2010,3.304264411
Puerto Rico,2009,2.876739175
Puerto Rico,2008,3.273149993
Puerto Rico,2007,2.546426447
Puerto Rico,2006,2.283181476
Puerto Rico,2005,3.337949144
Puerto Rico,2004,3.430307625
Puerto Rico,2003,2.970847925
Puerto Rico,2002,3.169245242
Puerto Rico,2001,3.471147969
Puerto Rico,2000,3.728889572
Puerto Rico,1999,2.848851023
Puerto Rico,1998,3.018467005
Puerto Rico,1997,3.010520791
Puerto Rico,1996,3.969794509
Puerto Rico,1995,4.076497558
